cip2020_code,cip2020_title,already_offered_by_vanderbilt,pct_completions_latest_year,pct_completions_trend_pct,pct_employment_weighted_openings,pct_employment_weighted_growth_pct,pct_bls_top30_flag,n_metrics_used,score,band
15.1302,CAD/CADD Drafting and/or Design Technology/Technician,f,43.4,92.4,26.4,16.3,0.0,5,37.2,Pass
1.1106,Range Science and Management,f,29.2,13.2,82.4,11.2,0.0,5,37.1,Pass
23.1401,General Literature,f,39.1,68.4,36.5,27.9,0.0,5,37.1,Pass
29.0203,Signal/Geospatial Intelligence,f,32.9,86.0,34.5,26.6,0.0,5,37.1,Pass
50.0507,Directing and Theatrical Production,f,49.3,33.4,36.9,41.7,0.0,5,37.1,Pass
26.0708,Animal Behavior and Ethology,f,31.6,84.4,28.2,42.9,0.0,5,37.0,Pass
47.0604,Automobile/Automotive Mechanics Technology/Technician,f,0.0,,78.9,51.8,0.0,4,37.0,Pass
14.3801,Surveying Engineering,f,26.9,71.2,38.9,43.4,0.0,5,36.9,Pass
31.0508,Sports Studies,f,66.9,74.7,1.7,34.4,0.0,5,36.9,Pass
26.0305,Plant Pathology/Phytopathology,f,51.7,48.4,20.3,52.8,0.0,5,36.8,Pass
26.0301,Botany/Plant Biology,f,55.0,40.9,20.3,52.8,0.0,5,36.6,Pass
50.0506,Acting,f,64.2,32.0,29.8,23.7,0.0,5,36.6,Pass
50.1003,Music Management,f,65.4,,27.8,20.7,0.0,4,36.5,Pass
44.0502,Education Policy Analysis,f,50.4,87.9,13.2,27.8,0.0,5,36.4,Pass
24.0199,"Liberal Arts and Sciences, General Studies and Humanities, Other",f,62.1,9.0,,,0.0,3,36.3,Pass
13.0202,Multicultural Education,f,54.7,38.5,43.9,5.4,0.0,5,36.2,Pass
13.1321,Computer Teacher Education,f,43.4,7.2,71.8,3.8,0.0,5,36.2,Pass
38.0101,Philosophy,f,84.5,39.5,7.4,18.3,0.0,5,36.2,Pass
16.0102,Linguistics,f,80.8,27.9,14.9,21.4,0.0,5,36.1,Pass
16.9999,"Foreign Languages, Literatures, and Linguistics, Other",f,35.2,13.9,75.0,6.2,0.0,5,36.1,Pass
25.0102,Children and Youth Library Services,f,32.9,55.0,45.3,28.5,0.0,5,36.0,Pass
51.1499,"Medical Clinical Sciences/Graduate Medical Studies, Other",f,25.5,,35.4,82.3,0.0,4,36.0,Pass
16.1102,Hebrew Language and Literature,f,29.2,24.6,75.0,6.2,0.0,5,35.9,Pass
16.0103,Language Interpretation and Translation,f,68.4,50.9,14.9,21.4,0.0,5,35.8,Pass
1.1199,"Plant Sciences, Other",f,49.6,57.5,6.0,69.6,0.0,5,35.7,Pass
16.0399,"East Asian Languages, Literatures, and Linguistics, Other",f,30.1,21.6,75.0,6.2,0.0,5,35.7,Pass
4.0402,Healthcare Environment Design/Architecture,f,15.9,71.2,43.4,47.4,0.0,5,35.6,Pass
14.4001,Paper Science and Engineering,f,14.1,81.4,39.2,49.2,0.0,5,35.6,Pass
1.0605,Landscaping and Groundskeeping,f,0.0,0.0,96.1,44.6,0.0,5,35.5,Pass
40.0599,"Chemistry, Other",f,48.1,41.3,23.4,52.3,0.0,5,35.5,Pass
43.0408,Law Enforcement Intelligence Analysis,f,46.3,81.4,24.2,14.1,0.0,5,35.5,Pass
3.0502,Forest Sciences and Biology,f,62.6,57.0,6.8,40.0,0.0,5,35.4,Pass
9.0908,Technical and Scientific Communication,f,46.3,72.8,25.4,19.7,0.0,5,35.4,Pass
50.0101,"Visual and Performing Arts, General",f,55.7,26.5,36.5,25.4,0.0,5,35.4,Pass
1.1099,"Food Science and Technology, Other",f,46.9,56.6,7.1,70.7,0.0,5,35.3,Pass
15.0000,"Engineering Technologies/Technicians, General",f,69.7,28.8,23.0,21.3,0.0,5,35.3,Pass
50.0906,Conducting,f,58.9,41.2,27.8,20.7,0.0,5,35.3,Pass
16.0999,"Romance Languages, Literatures, and Linguistics, Other",f,32.9,12.4,75.0,6.2,0.0,5,35.2,Pass
1.1201,"Soil Science and Agronomy, General",f,58.3,36.3,6.7,66.8,0.0,5,35.0,Pass
40.0509,Environmental Chemistry,f,15.9,86.0,28.6,58.3,0.0,5,35.0,Pass
14.4401,Engineering Chemistry,f,35.2,33.6,39.2,49.2,0.0,5,34.7,Pass
15.0401,Biomedical Technology/Technician,f,15.9,86.0,17.8,77.6,0.0,5,34.7,Pass
30.2001,International/Globalization Studies,f,86.0,31.0,5.6,17.1,0.0,5,34.7,Pass
52.1803,Retailing and Retail Operations,f,10.0,10.3,95.4,10.5,0.0,5,34.7,Pass
30.1801,Natural Sciences,f,50.8,20.2,37.5,33.9,0.0,5,34.6,Pass
52.0499,"Business Operations Support and Secretarial Services, Other",f,0.0,0.0,94.2,41.6,0.0,5,34.5,Pass
52.1804,Selling Skills and Sales Operations,f,10.0,9.6,95.0,10.2,0.0,5,34.5,Pass
15.0101,Architectural Engineering Technologies/Technicians,f,49.6,,27.3,40.9,0.0,4,34.4,Pass
26.0499,"Cell/Cellular Biology and Anatomical Sciences, Other",f,53.4,29.4,20.3,52.8,0.0,5,34.4,Pass
16.0302,Japanese Language and Literature,f,28.4,15.8,75.0,6.2,0.0,5,34.3,Pass
51.3204,Medical/Health Humanities,f,42.1,47.6,37.7,21.4,0.0,5,34.3,Pass
26.0505,Parasitology,f,15.9,57.5,31.0,76.4,0.0,5,34.2,Pass
39.0702,Youth Ministry,f,38.4,18.5,53.9,24.8,0.0,5,34.2,Pass
51.3999,"Practical Nursing, Vocational Nursing and Nursing Assistants, Other",f,0.0,0.0,96.7,34.3,0.0,5,34.2,Pass
52.0409,"Parts, Warehousing, and Inventory Management Operations",f,18.9,53.2,67.1,2.9,0.0,5,34.2,Pass
52.0399,"Accounting and Related Services, Other",f,56.7,11.2,,,0.0,3,34.0,Pass
13.1011,Education/Teaching of Individuals with Specific Learning Disabilities,f,64.6,20.0,32.3,12.4,0.0,5,33.9,Pass
15.0613,Manufacturing Engineering Technology/Technician,f,55.2,51.0,18.9,27.0,0.0,5,33.9,Pass
16.0500,"Germanic Languages, Literatures, and Linguistics, General",f,26.9,16.0,75.0,6.2,0.0,5,33.9,Pass
30.5301,Thanatology,f,10.0,,50.1,71.7,0.0,4,33.9,Pass
27.0199,"Mathematics, Other",f,39.1,56.5,23.9,42.5,0.0,5,33.8,Pass
40.0299,"Astronomy and Astrophysics, Other",f,27.9,77.8,23.2,45.1,0.0,5,33.8,Pass
9.0404,Photojournalism,f,31.6,71.2,35.0,20.1,0.0,5,33.7,Pass
52.1899,"General Merchandising, Sales, and Related Marketing Operations, Other",f,0.0,,94.4,1.9,0.0,4,33.7,Pass
11.0299,"Computer Programming, Other",f,51.9,89.7,14.5,0.9,0.0,5,33.5,Pass
13.0412,International School Administration/Leadership,f,17.3,76.9,49.1,13.7,0.0,5,33.5,Pass
13.0901,Social and Philosophical Foundations of Education,f,71.9,16.8,14.9,32.6,0.0,5,33.5,Pass
14.0799,"Chemical Engineering, Other",f,21.5,,41.7,63.6,0.0,4,33.5,Pass
15.1703,Solar Energy Technology/Technician,f,14.1,10.3,14.2,88.7,100.0,5,33.3,Pass
30.1299,"Historic Preservation and Conservation, Other",f,20.2,51.5,45.1,40.0,0.0,5,33.3,Pass
30.2301,Intercultural/Multicultural and Diversity Studies,f,62.4,64.0,9.9,13.5,0.0,5,33.3,Pass
44.0403,Transportation and Infrastructure Planning/Studies,f,15.9,20.7,48.4,72.6,0.0,5,33.3,Pass
50.0510,Costume Design,f,25.5,84.8,28.7,28.5,0.0,5,33.3,Pass
50.0799,"Fine Arts and Art Studies, Other",f,64.6,19.8,25.5,21.0,0.0,5,33.2,Pass
5.0104,East Asian Studies,f,66.1,50.4,1.7,34.4,0.0,5,33.1,Pass
13.1331,Speech Teacher Education,f,30.9,11.5,71.8,3.8,0.0,5,33.1,Pass
50.0708,Painting,f,62.0,23.9,24.4,23.9,0.0,5,33.1,Pass
51.0503,Oral Biology and Oral and Maxillofacial Pathology,f,65.1,73.5,0.2,16.3,0.0,5,33.1,Pass
1.0801,Agricultural and Extension Education Services,f,67.2,80.3,1.7,1.7,0.0,5,33.0,Pass
50.0411,Game and Interactive Media Design,f,46.2,17.4,41.0,28.5,0.0,5,33.0,Pass
4.0999,"Architectural Sciences and Technology, Other",f,29.2,41.5,34.1,51.4,0.0,5,32.9,Pass
15.0703,Industrial Safety Technology/Technician,f,20.2,11.7,42.6,82.1,0.0,5,32.9,Pass
30.4101,Environmental Geosciences,f,14.1,,71.7,14.7,0.0,4,32.9,Pass
40.0603,Geophysics and Seismology,f,50.4,27.3,22.4,46.5,0.0,5,32.9,Pass
50.0407,Fashion/Apparel Design,f,56.4,20.3,28.7,28.5,0.0,5,32.9,Pass
16.0402,Russian Language and Literature,f,21.5,19.5,75.0,6.2,0.0,5,32.8,Pass
38.0203,Christian Studies,f,71.3,43.1,7.4,18.3,0.0,5,32.8,Pass
13.1009,Education/Teaching of Individuals with Vision Impairments Including Blindness,f,55.0,30.7,32.3,12.4,0.0,5,32.7,Pass
1.0601,"Applied Horticulture/Horticulture Operations, General",f,0.0,0.0,95.2,26.6,0.0,5,32.6,Pass
1.0603,Ornamental Horticulture,f,0.0,0.0,95.2,26.6,0.0,5,32.6,Pass
13.1003,Education/Teaching of Individuals with Hearing Impairments Including Deafness,f,56.4,26.6,33.2,11.8,0.0,5,32.6,Pass
50.0706,Intermedia/Multimedia,f,36.4,32.3,35.7,40.6,0.0,5,32.6,Pass
1.0104,Farm/Farm and Ranch Management,f,14.1,15.3,81.4,10.5,0.0,5,32.5,Pass
38.0206,Jewish/Judaic Studies,f,57.5,64.0,1.7,34.4,0.0,5,32.5,Pass
5.0207,Women's Studies,f,67.5,43.4,1.7,34.4,0.0,5,32.4,Pass
13.1325,French Language Teacher Education,f,27.9,13.1,71.8,3.8,0.0,5,32.4,Pass
26.0802,Molecular Genetics,f,34.2,54.2,20.3,52.8,0.0,5,32.4,Pass
50.0399,"Dance, Other",f,20.2,84.0,29.5,32.4,0.0,5,32.4,Pass
51.3306,Holistic/Integrative Health,f,37.3,92.1,8.9,30.9,0.0,5,32.3,Pass
51.3901,Licensed Practical/Vocational Nurse Training,f,0.0,,71.8,39.5,0.0,4,32.3,Pass
26.0399,"Botany/Plant Biology, Other",f,29.2,62.7,20.3,52.8,0.0,5,32.2,Pass
40.0499,"Atmospheric Sciences and Meteorology, Other",f,21.5,78.5,24.6,43.9,0.0,5,32.2,Pass
50.0902,"Music History, Literature, and Theory",f,42.1,36.5,33.5,27.0,0.0,5,32.2,Pass
13.1016,Education/Teaching of Individuals with Traumatic Brain Injuries,f,39.1,58.6,32.3,12.4,0.0,5,32.1,Pass
51.1513,Trauma Counseling,f,15.9,86.0,,,0.0,3,32.1,Pass
51.3601,Movement Therapy and Movement Education,f,30.1,44.6,12.1,84.9,0.0,5,32.1,Pass
30.4901,Mathematical Economics,f,21.5,71.2,18.7,60.9,0.0,5,31.9,Pass
13.1012,Education/Teaching of Individuals with Speech or Language Impairments,f,58.7,17.0,32.3,12.4,0.0,5,31.7,Pass
26.1304,Aquatic Biology/Limnology,f,22.9,67.4,22.8,51.8,0.0,5,31.6,Pass
38.0001,"Philosophy and Religious Studies, General",f,41.0,95.6,7.4,18.3,0.0,5,31.6,Pass
4.0401,Environmental Design/Architecture,f,34.2,8.9,40.8,51.0,0.0,5,31.5,Pass
26.1305,Environmental Biology,f,44.6,38.0,12.8,57.5,0.0,5,31.5,Pass
26.1308,Systematic Biology/Biological Systematics,f,17.3,89.1,13.9,58.7,0.0,5,31.5,Pass
13.1303,Business and Innovation/Entrepreneurship Teacher Education,f,54.5,18.5,28.3,25.2,0.0,5,31.4,Pass
50.0905,Musicology and Ethnomusicology,f,47.3,38.3,27.8,20.7,0.0,5,31.4,Pass
3.0501,"Forestry, General",f,65.1,22.2,17.6,21.3,0.0,5,31.3,Pass
9.0903,Advertising,f,71.2,29.5,9.7,16.1,0.0,5,31.1,Pass
38.0208,Catholic Studies,f,40.2,89.1,1.7,34.4,0.0,5,31.1,Pass
1.0999,"Animal Sciences, Other",f,10.0,13.2,81.4,10.5,0.0,5,31.0,Pass
22.0301,Legal Administrative Assistant/Secretary,f,33.6,,53.6,1.0,0.0,4,31.0,Pass
51.3300,"Alternative and Complementary Medicine and Medical Systems, General",f,39.9,78.1,8.9,30.9,0.0,5,31.0,Pass
38.0201,Religion/Religious Studies,f,75.3,22.3,7.4,18.3,0.0,5,30.9,Pass
1.0609,Public Horticulture,f,0.0,,82.9,8.5,0.0,4,30.8,Pass
50.0709,Sculpture,f,47.8,34.6,25.9,23.4,0.0,5,30.8,Pass
13.1319,Technical Teacher Education,f,59.6,19.6,25.0,15.7,0.0,5,30.7,Pass
19.0702,Adult Development and Aging,f,42.5,67.1,11.3,29.7,0.0,5,30.7,Pass
16.1103,"Ancient Near Eastern and Biblical Languages, Literatures, and Linguistics",f,41.8,69.1,14.9,21.4,0.0,5,30.6,Pass
39.0604,Pre-Theology/Pre-Ministerial Studies,f,20.2,,56.6,19.7,0.0,4,30.6,Pass
43.0112,Securities Services Administration/Management,f,60.1,21.7,14.0,34.1,0.0,5,30.6,Pass
26.1504,Neurobiology and Behavior,f,25.5,14.0,31.0,76.4,0.0,5,30.5,Pass
5.0124,French Studies,f,36.6,91.9,1.7,34.4,0.0,5,30.4,Pass
16.1203,Latin Language and Literature,f,17.3,11.7,75.0,6.2,0.0,5,30.4,Pass
50.0402,Commercial and Advertising Art,f,30.1,8.5,50.3,33.3,0.0,5,30.4,Pass
23.9999,"English Language and Literature/Letters, Other",f,62.1,35.8,13.5,14.9,0.0,5,30.3,Pass
12.0509,Culinary Science/Culinology,f,0.0,0.0,64.6,71.9,0.0,5,30.2,Pass
16.0104,Comparative Literature,f,61.2,36.9,13.5,14.9,0.0,5,30.2,Pass
43.0206,Wildland/Forest Firefighting and Investigation,f,0.0,,62.9,45.5,0.0,4,30.2,Pass
51.0899,"Allied Health and Medical Assisting Services, Other",f,26.9,8.1,46.8,45.7,0.0,5,30.2,Pass
1.1004,Viticulture and Enology,f,0.0,,80.6,9.6,0.0,4,30.1,Pass
13.1499,"Teaching English or French as a Second or Foreign Language, Other",f,12.2,16.0,79.2,2.1,0.0,5,30.1,Pass
40.0604,Paleontology,f,14.1,81.4,22.4,46.5,0.0,5,30.1,Pass
5.0102,American/United States Studies/Civilization,f,65.9,30.5,1.7,34.4,0.0,5,30.0,Pass
16.0908,"Hispanic and Latin American Languages, Literatures, and Linguistics, General",f,40.2,66.8,14.9,21.4,0.0,5,29.8,Pass
40.0404,Meteorology,f,39.4,26.7,24.6,43.9,0.0,5,29.8,Pass
15.0405,Robotics Technology/Technician,f,42.5,81.1,5.7,20.3,0.0,5,29.7,Pass
38.0104,Applied and Professional Ethics,f,43.9,76.5,7.4,18.3,0.0,5,29.6,Pass
50.0509,Musical Theatre,f,20.2,23.0,46.7,39.7,0.0,5,29.5,Pass
39.0704,Women's Ministry,f,25.5,,44.6,26.2,0.0,4,29.4,Pass
1.0106,Agricultural Business Technology/Technician,f,0.0,0.0,94.5,6.0,0.0,5,29.3,Pass
5.0202,American Indian/Native American Studies,f,50.0,57.4,1.7,34.4,0.0,5,29.3,Pass
26.0805,Plant Genetics,f,22.9,56.3,20.3,52.8,0.0,5,29.3,Pass
39.0501,Religious/Sacred Music,f,58.9,39.9,11.2,15.5,0.0,5,29.3,Pass
5.0210,Disability Studies,f,47.3,61.3,1.7,34.4,0.0,5,29.1,Pass
50.0710,Printmaking,f,42.9,32.8,25.9,23.4,0.0,5,29.1,Pass
15.0507,Environmental/Environmental Engineering Technology/Technician,f,46.3,31.8,12.6,43.8,0.0,5,29.0,Pass
19.0201,Business Family and Consumer Sciences/Human Sciences,f,44.6,94.1,0.8,8.7,0.0,5,29.0,Pass
42.2817,Transpersonal/Spiritual Psychology,f,29.2,59.2,11.8,51.6,0.0,5,28.9,Pass
31.0101,"Parks, Recreation, and Leisure Studies",f,65.7,23.1,1.7,34.4,0.0,5,28.8,Pass
26.0912,Aerospace Physiology and Medicine,f,12.2,,31.0,76.4,0.0,4,28.7,Pass
26.1599,"Neurobiology and Neurosciences, Other",f,12.2,,31.0,76.4,0.0,4,28.7,Pass
4.0801,"Architectural History and Criticism, General",f,32.3,20.0,27.3,51.3,0.0,5,28.6,Pass
13.1335,Psychology Teacher Education,f,0.0,,77.9,6.2,0.0,4,28.6,Pass
16.0303,Korean Language and Literature,f,12.2,10.3,75.0,6.2,0.0,5,28.6,Pass
51.3702,Herbalism/Herbalist,f,37.3,55.7,9.7,40.7,0.0,5,28.6,Pass
1.1299,"Soil Sciences, Other",f,28.4,51.5,6.0,69.6,0.0,5,28.5,Pass
3.0301,Fishing and Fisheries Sciences and Management,f,45.3,31.0,24.5,19.2,0.0,5,28.5,Pass
15.0801,Aeronautical/Aerospace Engineering Technology/Technician,f,51.9,64.9,10.1,1.2,0.0,5,28.5,Pass
1.0103,Agricultural Economics,f,67.6,17.8,1.3,33.6,0.0,5,28.4,Pass
5.0107,Latin American Studies,f,63.7,22.8,1.7,34.4,0.0,5,28.2,Pass
50.0711,Ceramic Arts and Ceramics,f,41.0,30.2,25.9,23.4,0.0,5,28.1,Pass
4.0202,Architectural Design,f,17.3,17.5,41.9,50.8,0.0,5,28.0,Pass
26.0504,Virology,f,10.0,,31.0,76.4,0.0,4,28.0,Pass
13.1333,Latin Teacher Education,f,12.2,10.3,73.9,3.4,0.0,5,27.9,Pass
47.0608,Aircraft Powerplant Technology/Technician,f,35.2,,35.6,16.7,0.0,4,27.9,Pass
51.3305,Ayurvedic Medicine/Ayurveda,f,54.7,,8.9,30.9,0.0,4,27.9,Pass
13.1014,Education/Teaching of Individuals Who are Developmentally Delayed,f,47.3,12.8,32.3,12.4,0.0,5,27.7,Pass
22.0213,Patent Law,f,0.0,0.0,64.7,55.0,0.0,5,27.7,Pass
40.0502,Analytical Chemistry,f,29.2,16.9,26.1,57.1,0.0,5,27.7,Pass
13.0203,Indian/Native American Education,f,22.9,,46.5,17.6,0.0,4,27.6,Pass
38.0103,Ethics,f,46.2,58.7,7.4,18.3,0.0,5,27.6,Pass
51.3302,Traditional Chinese Medicine and Chinese Herbology,f,51.1,14.5,9.8,47.8,0.0,5,27.6,Pass
16.1202,Ancient/Classical Greek Language and Literature,f,10.0,7.3,75.0,6.2,0.0,5,27.5,Pass
41.0303,Chemical Process Technology,f,14.1,,41.2,45.4,0.0,4,27.5,Pass
15.0406,Automation Engineer Technology/Technician,f,17.3,76.9,26.6,18.1,0.0,5,27.4,Pass
30.2101,Holocaust and Related Studies,f,33.6,84.0,8.7,13.9,0.0,5,27.4,Pass
26.0902,Molecular Physiology,f,14.1,12.0,30.1,81.0,0.0,5,27.2,Pass
29.0303,Engineering Acoustics,f,21.5,78.5,16.9,25.7,0.0,5,27.2,Pass
52.0803,Banking and Financial Support Services,f,28.4,7.8,58.2,0.5,0.0,5,27.2,Pass
43.0119,Critical Incident Response/Special Police Operations,f,0.0,0.0,69.3,42.1,0.0,5,27.1,Pass
43.0120,Protective Services Operations,f,0.0,0.0,68.9,43.0,0.0,5,27.1,Pass
9.0402,Broadcast Journalism,f,36.0,12.2,37.2,21.4,0.0,5,27.0,Pass
13.0414,Early Childhood Program Administration,f,18.9,38.1,50.4,3.5,0.0,5,27.0,Pass
39.0599,"Religious Music and Worship, Other",f,10.0,44.6,44.6,26.2,0.0,5,27.0,Pass
1.0701,International Agriculture,f,34.2,34.6,1.6,72.2,0.0,5,26.8,Pass
19.0601,"Housing and Human Environments, General",f,48.6,71.2,0.8,8.7,0.0,5,26.8,Pass
23.1499,"Literature, Other",f,25.5,,36.5,27.9,0.0,4,26.8,Pass
51.2703,Medical Illustration/Medical Illustrator,f,44.6,63.2,8.4,9.7,0.0,5,26.8,Pass
5.0201,African-American/Black Studies,f,52.6,35.3,1.7,34.4,0.0,5,26.7,Pass
11.1004,Web/Multimedia Management and Webmaster,f,15.9,13.2,27.5,78.1,0.0,5,26.7,Pass
40.0504,Organic Chemistry,f,12.2,44.6,26.1,57.1,0.0,5,26.7,Pass
5.0108,Near and Middle Eastern Studies,f,57.2,24.2,1.7,34.4,0.0,5,26.5,Pass
15.1201,Computer Engineering Technology/Technician,f,0.0,,38.4,73.1,0.0,4,26.5,Pass
23.1405,Children's and Adolescent Literature,f,28.4,18.8,36.5,27.9,0.0,5,26.5,Pass
13.1018,Education/Teaching of Individuals in Junior High/Middle School Special Education Programs,f,53.7,17.4,17.9,14.5,0.0,5,26.3,Pass
26.1399,"Ecology, Evolution, Systematics and Population Biology, Other",f,27.9,26.3,20.3,52.8,0.0,5,26.3,Pass
40.1002,Materials Chemistry,f,17.3,23.7,32.1,52.7,0.0,5,26.3,Pass
26.0904,Endocrinology,f,10.0,13.2,30.1,81.0,0.0,5,26.2,Pass
1.0802,Agricultural Communication/Journalism,f,38.4,41.5,18.2,19.4,0.0,5,26.1,Pass
13.1005,Education/Teaching of Individuals with Emotional Disturbances,f,41.0,15.2,32.3,12.4,0.0,5,26.1,Pass
19.0999,"Apparel and Textiles, Other",f,12.2,71.2,,,0.0,3,26.1,Pass
1.0304,Crop Production,f,0.0,0.0,81.4,10.5,0.0,5,26.0,Pass
1.0307,Horse Husbandry/Equine Science and Management,f,0.0,0.0,81.4,10.5,0.0,5,26.0,Pass
5.0105,"Russian, Central European, East European and Eurasian Studies",f,41.0,53.2,1.7,34.4,0.0,5,26.0,Pass
15.0399,"Electrical/Electronic Engineering Technologies/Technicians, Other",f,12.2,71.2,30.1,17.3,0.0,5,26.0,Pass
16.0400,"Slavic Languages, Literatures, and Linguistics, General",f,43.4,34.4,14.9,21.4,0.0,5,25.9,Pass
29.0307,Undersea Warfare,f,29.2,55.0,16.9,25.7,0.0,5,25.9,Pass
38.0205,Islamic Studies,f,34.2,66.3,1.7,34.4,0.0,5,25.9,Pass
38.9999,"Philosophy and Religious Studies, Other",f,54.5,30.8,7.4,18.3,0.0,5,25.9,Pass
50.0699,"Film/Video and Photographic Arts, Other",f,34.2,10.2,33.5,27.0,0.0,5,25.9,Pass
15.1701,Energy Systems Technology/Technician,f,43.9,26.1,13.0,31.8,0.0,5,25.8,Pass
13.1599,"Teaching Assistants/Aides, Other",f,0.0,,53.8,38.2,0.0,4,25.7,Pass
39.0502,Worship Ministry,f,24.2,,36.2,24.9,0.0,4,25.7,Pass
14.0299,"Aerospace, Aeronautical, and Astronautical/Space Engineering, Other",f,0.0,,37.8,69.3,0.0,4,25.6,Pass
15.0805,Mechanical/Mechanical Engineering Technology/Technician,f,32.9,80.6,10.6,1.6,0.0,5,25.4,Pass
16.1301,"Celtic Languages, Literatures, and Linguistics",f,15.9,86.0,14.9,21.4,0.0,5,25.4,Pass
30.2201,Ancient Studies/Civilization,f,22.9,88.1,5.9,23.9,0.0,5,25.4,Pass
14.4899,"Energy Systems Engineering, Other",f,12.2,16.0,39.2,49.2,0.0,5,25.2,Pass
5.0103,Asian Studies/Civilization,f,50.8,28.2,1.7,34.4,0.0,5,25.1,Pass
5.0299,"Ethnic, Cultural Minority, Gender, and Group Studies, Other",f,51.9,25.2,1.7,34.4,0.0,5,25.0,Pass
5.0209,Folklore Studies,f,34.2,59.7,1.7,34.4,0.0,5,24.9,Pass
39.0302,Church Planting,f,22.9,,38.7,17.3,0.0,4,24.8,Pass
39.0703,Urban Ministry,f,24.2,9.5,41.3,25.1,0.0,5,24.8,Pass
40.1101,Physics and Astronomy,f,30.1,18.1,19.4,48.1,0.0,5,24.8,Pass
50.0712,"Fiber, Textile and Weaving Arts",f,30.9,15.0,30.0,28.2,0.0,5,24.8,Pass
29.0206,Information/Psychological Warfare and Military Media Relations,f,22.9,44.6,,,0.0,3,24.7,Pass
50.0406,Commercial Photography,f,18.9,20.7,38.6,29.1,0.0,5,24.7,Pass
40.0602,Geochemistry,f,25.5,30.1,19.2,44.5,0.0,5,24.6,Pass
51.0816,Speech-Language Pathology Assistant,f,0.0,,46.8,45.7,0.0,4,24.6,Pass
26.0307,Plant Physiology,f,12.2,44.6,20.3,52.8,0.0,5,24.4,Pass
26.1502,Neuroanatomy,f,0.0,,31.0,76.4,0.0,4,24.4,Pass
43.0201,Fire Prevention and Safety Technology/Technician,f,0.0,0.0,58.7,45.0,0.0,5,24.4,Pass
16.0199,"Linguistic, Comparative, and Related Language Studies and Services, Other",f,34.2,68.5,10.8,3.6,0.0,5,24.3,Pass
41.0101,Biology/Biotechnology Technology/Technician,f,12.2,,33.9,45.7,0.0,4,24.3,Pass
26.0804,Animal Genetics,f,24.2,19.6,20.3,52.8,0.0,5,24.2,Pass
13.1208,Waldorf/Steiner Teacher Education,f,0.0,0.0,79.2,2.1,0.0,5,24.1,Pass
13.1402,Teaching French as a Second or Foreign Language,f,0.0,0.0,79.2,2.1,0.0,5,24.1,Pass
1.1104,Agricultural and Horticultural Plant Breeding,f,30.1,18.1,6.0,69.6,0.0,5,24.0,Pass
3.0510,Forest Resources Production and Management,f,31.6,42.2,18.5,17.9,0.0,5,24.0,Pass
26.0707,Animal Physiology,f,28.4,9.3,20.3,52.8,0.0,5,23.9,Pass
4.0403,Sustainable Design/Architecture,f,12.2,71.2,10.3,42.4,0.0,5,23.8,Pass
13.1304,Driver and Safety Teacher Education,f,0.0,0.0,74.2,9.5,0.0,5,23.7,Pass
23.1404,English Literature (British and Commonwealth),f,50.4,15.6,13.5,14.9,0.0,5,23.7,Pass
40.0402,Atmospheric Chemistry and Climatology,f,10.0,44.6,24.6,43.9,0.0,5,23.7,Pass
5.0114,Western European Studies,f,43.9,32.0,1.7,34.4,0.0,5,23.6,Pass
5.0134,Latin American and Caribbean Studies,f,25.5,68.5,1.7,34.4,0.0,5,23.6,Pass
5.0203,"Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies",f,42.9,32.8,1.7,34.4,0.0,5,23.5,Pass
13.1006,Education/Teaching of Individuals with Intellectual Disabilities,f,36.0,7.7,32.3,12.4,0.0,5,23.5,Pass
50.0505,"Theatre Literature, History and Criticism",f,17.3,26.6,33.5,27.0,0.0,5,23.3,Pass
3.9999,"Natural Resources and Conservation, Other",f,25.5,49.3,0.0,52.1,0.0,5,22.9,Pass
19.0902,Apparel and Textile Manufacture,f,18.9,81.4,6.6,20.3,0.0,5,22.9,Pass
40.0806,Nuclear Physics,f,10.0,44.6,19.4,48.1,0.0,5,22.7,Pass
29.9999,"Military Technologies and Applied Sciences, Other",f,34.2,14.5,,,0.0,3,22.6,Pass
15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,f,21.5,92.9,6.4,1.5,0.0,5,22.5,Pass
15.0699,"Industrial Production Technologies/Technicians, Other",f,27.9,29.7,18.9,27.0,0.0,5,22.5,Pass
5.0112,South Asian Studies,f,25.5,59.7,1.7,34.4,0.0,5,22.3,Pass
29.0205,Information Operations/Joint Information Operations,f,22.9,35.9,,,0.0,3,22.3,Pass
51.1507,Psychoanalysis and Psychotherapy,f,14.1,9.2,13.1,84.6,0.0,5,22.2,Pass
13.1326,German Language Teacher Education,f,0.0,0.0,71.8,3.8,0.0,5,22.1,Pass
13.1332,Geography Teacher Education,f,0.0,0.0,71.8,3.8,0.0,5,22.1,Pass
43.0205,Fire/Arson Investigation and Prevention,f,17.3,31.5,17.5,45.4,0.0,5,22.0,Pass
1.0899,"Agricultural Public Services, Other",f,29.2,,,,0.0,2,21.9,Pass
51.3499,"Alternative and Complementary Medical Support Services, Other",f,37.7,,8.9,30.9,0.0,4,21.9,Pass
38.0299,"Religion/Religious Studies, Other",f,33.6,12.6,,,0.0,3,21.8,Pass
5.0200,Ethnic Studies,f,26.9,53.2,1.7,34.4,0.0,5,21.7,Pass
12.0599,"Culinary Arts and Related Services, Other",f,30.9,17.9,,,0.0,3,21.7,Pass
